ID,FirstName,LastName,PhoneNum
6236,Efrat,Rosenberg,058-2459729
6237,Tal,Miller,051-7503129
6238,Eli,Fischer,050-6007414
6239,Orly,Diamond,050-3104511
6240,Michal,Weinstein,056-8592738
6241,Shira,Silver,055-3879733
6242,Inbar,Katz,058-6095616
6243,Rivka,Schwartz,059-9208286
6244,Matan,Pollak,059-7268550
6245,Moshe,Engel,050-9483659
6246,Liat,Diamond,054-1046795
6247,Hila,Zamir,057-7096637
6248,Yael,Levi,052-1748177
6249,Liat,Cohen,051-3881610
6250,Yitzhak,Katz,052-2304501
6251,Leah,Ben-David,054-4996275
6252,Yaakov,Lieberman,054-1580404
6253,Ruth,Weiss,052-3631966
6254,Miriam,Klein,053-4460971
6255,Yonatan,Cohen,052-5105024
6256,Rivka,Biton,050-3583091
6257,Leah,Silver,055-6772242
6258,Daniel,Friedman,059-4795712
6259,Sarah,Stern,055-1560195
6260,Eli,Adler,059-9460643
6261,Merav,Levin,054-4492198
6262,Alon,Ashkenazi,053-4233776
6263,Tal,Stern,053-7612139
6264,Tal,Newman,056-3218999
6265,Yosef,Kaplan,050-6818667
6266,Orly,Zamir,058-4867004
6267,Ido,Shapira,054-5533586
6268,Amit,Katz,059-1965230
6269,Liora,Ben-David,055-7590456
6270,Yaron,Pollak,059-3246423
6271,Daniel,Friedman,052-5072280
6272,Efrat,Adler,053-2262551
6273,Chana,Frank,054-7236011
6274,Ohad,Katz,051-1249770
6275,Noa,Rosenberg,059-5499677
6276,Amit,Miller,053-8518486
6277,Sarah,Pollak,051-3221959
6278,Ziv,Adler,057-2275295
6279,Gil,Avraham,057-7247450
6280,Gil,Yosef,056-3149309
6281,Dana,Lieberman,057-6343575
6282,Ran,Teller,058-7688099
6283,Kobi,Rosen,051-3380133
6284,Avraham,Pollak,056-3021076
6285,Keren,Ben-David,053-1443752
6286,Yosef,Miller,059-3656490
6287,Kayla,Lieberman,055-3305668
6288,Nadav,Peretz,053-3788630
6289,Ari,Biton,055-4863318
6290,Adam,Fischer,050-6331716
6291,Eitan,Lieberman,053-3341663
6292,Eitan,Newman,051-6024989
6293,Hai,Teller,050-9680946
6294,Liora,Hershko,059-8734220
6295,Nir,Horowitz,057-3128186
6296,Leah,Vardi,054-3202719
6297,Ran,Dahan,058-4963902
6298,Kobi,Rabinowitz,055-2836456
6299,Ziv,Zamir,050-6075294
6300,Liat,Green,057-1695371
6301,Michal,Hershko,056-4326490
6302,Chen,Berkowitz,052-8214175
6303,Rivka,Avraham,055-1958982
6304,Uri,Feldman,057-5862643
6305,Michal,Lieberman,050-9720215
6306,Adam,Rabinowitz,058-7027672
6307,Julia,Jacobson,053-3882262
6308,Zohar,Vardi,056-9016589
6309,Nir,Adler,052-1301813
6310,Hadasa,Lieberman,056-9090896
6311,Lior,Teller,059-3823299
6312,Rachel,Blum,053-6349954
6313,Leah,Dahan,059-7573147
6314,Uri,Levin,052-3895974
6315,Ziv,Fischer,050-2783242
6316,Kayla,Rosenberg,055-7807103
6317,Uri,Ashkenazi,054-8503142
6318,Yonatan,Levin,056-4165910
6319,Kobi,Rosenberg,050-2520681
6320,Uri,Katz,053-5589021
6321,Amit,Stern,059-3936064
6322,David,Cohen,059-8004579
6323,Shira,Katz,057-1667019
6324,Nir,Baum,056-1004139
6325,Matan,Feldman,050-7061717
6326,Michal,Klein,052-2119934
6327,Chana,Stern,050-1314791
6328,Gil,Pollak,051-1837220
6329,Oren,Miller,053-5120657
6330,Leah,Ashkenazi,053-3980247
6331,Nir,Katz,054-8779265
6332,Amit,Dahan,059-4727776
6333,Tamar,Cohen,050-8044283
6334,Moshe,Jacobson,052-8741067
6335,Devora,Teller,050-6374930
6336,Maya,Lieberman,056-2860547
6337,Hila,Peretz,057-8313632
6338,Lior,Adler,054-4663953
6339,Julia,Weinstein,055-1173197
6340,David,Miller,055-4829721
6341,Ayala,Rosenberg,053-5552948
6342,Dana,Dahan,057-8140562
6343,Omer,Weiss,051-4449160
6344,Ben,Baum,051-1208554
6345,Matan,Stern,051-8302666
6346,Shahar,Shapira,053-2663323
6347,Noa,Fischer,054-5826896
6348,Gal,Zamir,053-8713605
6349,Yonatan,Frank,057-7515624
6350,Ilana,Hoffman,057-8050176
6351,Yaakov,Diamond,053-5211213
6352,Ron,Rosenberg,059-1755023
6353,Ohad,Diamond,051-8942023
6354,Zohar,Feldman,051-9583174
6355,Merav,Engel,050-2451944
6356,Efrat,Pollak,059-4167297
6357,Yonatan,Blum,052-1690824
6358,Uri,Stern,058-4677442
6359,Liora,Blum,054-5484870
6360,Noam,Ben-David,057-3822234
6361,Eli,Lieberman,055-8187370
6362,Adam,Klein,058-7521659
6363,Penina,Horowitz,057-1180862
6364,Uri,Fischer,054-9993698
6365,Leah,Zamir,053-7350181
6366,Nir,Baum,058-1695624
6367,Ohad,Vardi,057-3901730
6368,Ben,Jacobson,056-5466437
6369,Eliyahu,Silver,050-1053903
6370,Sarah,Weiss,058-6657548
6371,Yaron,Green,054-3925629
6372,Amit,Adler,054-4933516
6373,Zohar,Ben-David,059-1268493
6374,Yaakov,Newman,053-9001986
6375,Kayla,Biton,054-8169593
6376,Shmuel,Blum,057-7888141
6377,Eitan,Stern,053-8643879
6378,Galit,Jacobson,054-5627279
6379,Dor,Frank,050-7646785
6380,Tamar,Dahan,058-8572769
6381,Miriam,Baum,054-7947341
6382,Ayala,Shapira,056-4923185
6383,Maya,Levin,051-7169703
6384,Shahar,Vardi,051-9715213
6385,Leah,Jacobson,059-1563010
6386,Daniel,Goldstein,057-8975518
6387,Uri,Miller,051-1186109
6388,Ilana,Blum,055-1688028
6389,Inbar,Silver,058-7460213
6390,Moshe,Stern,053-7095849
6391,Yael,Ashkenazi,056-1558114
6392,Sarah,Mizrachi,053-5160391
6393,Liora,Lieberman,056-9542892
6394,Itai,Schwartz,050-7649784
6395,Chana,Silver,057-4539830
6396,Moshe,Adler,057-3017338
6397,Merav,Shapira,052-4077109
6398,Hila,Baum,057-5717908
6399,Oren,Pollak,050-9588269
6400,Keren,Israel,058-8229435
6401,Adam,Schwartz,058-6527931
6402,Yitzhak,Rosen,057-4443459
6403,Penina,Baum,053-6111680
6404,Uri,Vardi,058-9450935
6405,Chana,Adler,050-6283356
6406,Zohar,Levi,054-3316100
6407,Nir,Friedman,057-1984532
6408,Matan,Silver,058-8089840
6409,Noam,Kaplan,056-8428647
6410,Avraham,Baum,056-4454978
6411,Ziv,Peretz,051-7748117
6412,Tal,Miller,050-8961905
6413,Alon,Newman,059-3974790
6414,Hadasa,Pollak,051-3679963
6415,Devora,Friedman,058-3582323
6416,Hila,Vardi,055-4423785
6417,Gil,Frank,051-8676266
6418,Yosef,Kaplan,056-6166727
6419,Matan,Katz,056-5897885
6420,Tal,Levi,053-9985243
6421,Hai,Dahan,053-6483380
6422,Shahar,Ullman,059-1323425
6423,Gal,Stern,055-8022049
6424,Keren,Levi,056-4013728
6425,Eliyahu,Pollak,055-8368372
6426,Alon,Cohen,055-5336298
6427,Julia,Katz,054-4892318
6428,Naomi,Israel,054-5116418
6429,Shmuel,Vardi,052-2264074
6430,Ayala,Yosef,058-2873109
6431,Hila,Green,058-1093623
6432,Noa,Rabinowitz,056-5547956
6433,Eli,Ullman,051-6766997
6434,Julia,Newman,050-2727317
6435,Tamar,Silver,054-3380969
6436,Hadasa,Dahan,055-1024707
6437,Ben,Engel,050-2919945
6438,Batya,Peretz,059-3618519
6439,Yael,Rabinowitz,054-1713556
6440,Keren,Peretz,053-1521567
6441,Hadasa,Rabinowitz,058-1527567
6442,Ilana,Rabinowitz,051-8621244
6443,Tal,Adler,052-9869982
6444,Uri,Oren,056-3916773
6445,Ron,Blum,058-6473549
6446,Avraham,Teller,050-8677980
6447,Omer,Jacobson,058-6685447
6448,Orly,Rosenberg,057-5623969
6449,Amit,Biton,056-1036611
6450,Dana,Newman,051-7457188
6451,Gal,Katz,057-7813974
6452,Shira,Shapira,050-1555218
6453,Julia,Shapira,050-5028339
6454,Ido,Frank,050-3939875
6455,Hila,Klein,054-5707871
6456,Nadav,Schwartz,055-7400259
6457,Ziv,Silver,054-6603722
6458,Ilana,Ullman,057-1098476
6459,Oren,Rosenberg,050-5953222
6460,Omer,Blum,052-7273588
6461,Dor,Baum,059-1311508
6462,Ruth,Dahan,052-4738448
6463,Inbar,Hoffman,053-1150238
6464,Ziv,Levin,054-8572382
6465,Maya,Weinstein,050-5193055
6466,Tamar,Silver,057-1012904
6467,Lior,Ashkenazi,054-5064835
6468,Tamar,Gross,052-6173064
6469,Yitzhak,Fischer,055-4729673
6470,Dana,Horowitz,058-2328070
6471,Kayla,Engel,055-5670464
6472,Moshe,Berkowitz,056-5563021
6473,Hadasa,Kaplan,052-2994080
6474,Rivka,Weinstein,059-8579433
6475,Efrat,Berkowitz,058-7198152
6476,Ohad,Weinstein,056-7897346
6477,Ran,Klein,052-4872535
6478,Dana,Mizrachi,056-7765112
6479,Ayala,Oren,059-9874133
6480,Yael,Stern,059-2236315
6481,Lior,Hoffman,059-6207848
6482,Orly,Hershko,052-3263052
6483,Shmuel,Horowitz,052-9798556
6484,Noa,Rosenberg,052-7890888
6485,Orly,Pollak,052-1185885
6486,Noa,Baum,056-2219224
6487,Inbar,Miller,059-7848147
6488,Yonatan,Klein,055-7324261
6489,Ran,Newman,059-5159882
6490,Dor,Gross,058-9010436
6491,Maya,Levin,058-8784482
6492,Efrat,Engel,059-4142222
6493,Leah,Ben-David,056-1207321
6494,Shahar,Friedman,053-5274951
6495,Julia,Rosenberg,050-9778800
6496,Kobi,Oren,053-2604667
6497,Zohar,Klein,059-9856360
6498,Alon,Ashkenazi,059-2419986
6499,Ran,Shapira,056-1165147
6500,Avraham,Cohen,051-5858562
6501,Shahar,Peretz,057-7692367
6502,Omer,Pollak,051-6116374
6503,Gil,Mizrachi,054-2186433
6504,Dor,Blum,051-1279888
6505,Chen,Jacobson,059-9316569
6506,Zohar,Goldstein,058-8886588
6507,Lior,Mizrachi,059-8294376
6508,Zohar,Teller,056-5984891
6509,Tal,Zamir,052-5980341
6510,David,Feldman,059-3538924
6511,Daniel,Jacobson,052-4918020
6512,Sarah,Weiss,050-9128213
6513,Dana,Diamond,059-2716391
6514,Matan,Levin,059-7722274
6515,Lior,Miller,058-1569674
6516,Leah,Adler,058-3209703
6517,Yosef,Dahan,057-7115217
6518,Itai,Rabinowitz,050-8525754
6519,Yael,Baum,051-9828041
6520,Michal,Miller,055-9057960
6521,Ran,Ashkenazi,054-1112869
6522,Tomer,Berkowitz,054-9233461
6523,Kobi,Friedman,052-6334947
6524,Eli,Biton,053-9089333
6525,Yaron,Adler,051-1213619
6526,Shmuel,Hershko,057-9319285
6527,Ben,Silver,052-2229343
6528,Efrat,Fischer,050-4787552
6529,Hila,Dahan,059-4008803
6530,Yitzhak,Goldstein,055-2190891
6531,Ben,Jacobson,057-4244314
6532,Chen,Frank,050-4185612
6533,Shahar,Yosef,052-5931213
6534,Tomer,Lieberman,057-5808537
6535,Merav,Oren,050-5545511
6536,Efrat,Diamond,050-8447933
6537,Kayla,Baum,052-4783139
6538,Yaron,Biton,050-8892606
6539,Yael,Gross,051-2196088
6540,Batya,Rabinowitz,050-6994162
6541,Amit,Green,053-3792713
6542,Kayla,Newman,055-2316290
6543,Nadav,Fischer,056-4231051
6544,Kobi,Mizrachi,059-2231020
6545,Naomi,Fischer,058-1024421
6546,Miriam,Fischer,058-2326301
6547,Eitan,Gross,057-5371673
6548,Nadav,Weinstein,059-7583389
6549,Rachel,Berkowitz,059-2962483
6550,Shira,Peretz,057-8932181
6551,Yosef,Peretz,054-1189715
6552,Itai,Cohen,054-6350811
6553,Tomer,Friedman,058-5635400
6554,Moshe,Ashkenazi,053-3510061
6555,Yonatan,Dahan,058-1404895
6556,Chen,Newman,056-7604455
6557,Tal,Ben-David,050-5002161
6558,Hadasa,Hoffman,058-7699816
6559,Ohad,Rabinowitz,050-8462774
6560,Kayla,Kaplan,050-3542616
6561,Shira,Gross,052-6669795
6562,Amit,Rosen,054-8337169
6563,Chen,Schwartz,053-6746964
6564,Hila,Shapira,053-1931030
6565,Alon,Oren,057-6032846
6566,Matan,Levi,058-9509886
6567,Shmuel,Ashkenazi,056-9176913
6568,Yitzhak,Israel,059-9102857
6569,Yitzhak,Oren,052-1688306
6570,Ido,Oren,059-2554516
6571,Liat,Yosef,054-4730545
6572,Oren,Dahan,053-3437048
6573,Noa,Rosen,051-2614782
6574,Adam,Kaplan,054-6679143
6575,Naomi,Peretz,055-3734843
6576,Maya,Berkowitz,052-3001603
6577,Gal,Oren,056-1542718
6578,Ron,Frank,052-3461889
6579,Moshe,Gross,053-8891729
6580,Yosef,Green,057-5574086
6581,Rachel,Weinstein,054-5970516
6582,Chana,Yosef,050-9922502
6583,Nir,Rabinowitz,053-2340973
6584,Liora,Ashkenazi,051-5853236
6585,Noa,Zamir,051-6686779
6586,Itai,Miller,054-8066975
6587,Devora,Rosen,056-3219131
6588,Yael,Rosenberg,053-6481399
6589,Penina,Rosen,050-7095197
6590,Gil,Cohen,052-7448613
6591,Noam,Zamir,058-6053412
6592,Moshe,Shapira,055-9156441
6593,Naomi,Engel,050-4625251
6594,Noa,Jacobson,056-1812330
6595,Adam,Peretz,056-4967879
6596,Yitzhak,Adler,056-5004822
6597,Michal,Cohen,055-1738479
6598,Lior,Yosef,058-2471865
6599,Dana,Lieberman,050-3024725
6600,David,Schwartz,059-1734871
6601,Ido,Katz,050-4980521
6602,Avraham,Goldstein,055-3269212
6603,Moshe,Oren,054-6686912
6604,Tal,Vardi,053-8718660
6605,Leah,Miller,057-7151669
6606,Gil,Friedman,059-4131852
6607,Shira,Mizrachi,050-9949741
6608,Michal,Mizrachi,052-8775711
6609,Miriam,Hershko,054-6396907
6610,Kobi,Lieberman,059-3299522
6611,Yitzhak,Gross,054-5723052
6612,Paz,Feldman,053-9620044
6613,Amit,Friedman,058-1273300
6614,Naomi,Friedman,058-7531196
6615,Miriam,Rabinowitz,055-9881732
6616,Dor,Stern,054-6539355
6617,Shira,Adler,052-3816458
6618,Leah,Goldstein,051-9276594
6619,Efrat,Peretz,055-7835058
6620,Tamar,Cohen,053-7851627
6621,Ari,Baum,052-6194174
6622,Liat,Diamond,050-8510236
6623,David,Stern,057-3588109
6624,Hila,Adler,050-3199188
6625,Ben,Fischer,051-7139999
6626,Galit,Hoffman,050-2191287
6627,Leah,Klein,050-2138360
6628,Liora,Weiss,051-8099454
6629,Efrat,Avraham,055-8100902
6630,Shmuel,Fischer,058-8382607
6631,Penina,Peretz,055-3163397
6632,Yonatan,Horowitz,054-2259185
6633,Chen,Berkowitz,059-6476037
6634,Tomer,Engel,059-5451805
6635,Daniel,Weinstein,056-5432782
6636,Rachel,Schwartz,051-6366594
6637,Ayala,Newman,050-6357265
6638,Inbar,Friedman,059-2341370
6639,Julia,Rabinowitz,059-9917377
6640,Shira,Diamond,054-7788325
6641,Ruth,Schwartz,056-6538120
6642,Noa,Friedman,058-4943509
6643,Alon,Gross,059-9302979
6644,Matan,Rabinowitz,058-8717621
6645,Shira,Levin,050-7278962
6646,Ayala,Peretz,052-5074974
6647,Chana,Green,051-5451988
6648,Itai,Cohen,051-4113995
6649,Tal,Levi,059-7037796
6650,Michal,Hershko,053-4640888
6651,Alon,Goldstein,059-9037259
6652,Dor,Ullman,052-4528807
6653,Orly,Adler,054-5346578
6654,Yitzhak,Rosenberg,058-3237600
6655,Zohar,Berkowitz,052-7623361
6656,Inbar,Rosen,059-4134515
6657,Matan,Katz,057-8942296
6658,Hai,Pollak,052-4755317
6659,Kayla,Feldman,052-1784068
6660,Nir,Berkowitz,052-1363916
6661,Penina,Avraham,054-1002231
6662,Eliyahu,Diamond,059-4169197
6663,Gil,Ashkenazi,052-9661501
6664,Ohad,Stern,052-4563779
6665,Shahar,Hershko,051-9812589
6666,Ran,Oren,050-9107948
6667,Adam,Gross,051-6507216
6668,Nadav,Vardi,055-3127983
6669,Noa,Peretz,057-6429232
6670,Michal,Miller,059-2165010
6671,Ben,Levin,053-3085694
6672,Avraham,Cohen,056-5770534
6673,Itai,Schwartz,052-4092125
6674,Michal,Rabinowitz,052-3152197
6675,Efrat,Engel,057-8832646
6676,Dor,Schwartz,051-7948577
6677,Galit,Vardi,050-7684475
6678,Maya,Blum,057-1474411
6679,Liora,Cohen,053-7065068
6680,Shmuel,Berkowitz,056-1579706
6681,Adam,Pollak,055-3843162
6682,Galit,Blum,052-5826200
6683,Oren,Yosef,050-8934226
6684,Shahar,Yosef,050-3219230
6685,Efrat,Lieberman,050-8286828
6686,Batya,Ashkenazi,055-9494968
6687,Uri,Diamond,057-8050591
6688,Nir,Hoffman,059-1040606
6689,Michal,Katz,050-1671253
6690,Itai,Weinstein,056-4202942
6691,Hadasa,Teller,055-7770277
6692,Matan,Baum,051-5743330
6693,Penina,Engel,054-6285851
6694,Devora,Silver,059-4504186
6695,Ari,Jacobson,053-9126971
6696,Penina,Kaplan,054-2298335
6697,Kobi,Oren,058-8168054
6698,Yaakov,Newman,059-6284723
6699,Yaron,Cohen,054-4481895
6700,Omer,Baum,056-5976103
6701,Dor,Shapira,052-4731785
6702,Kobi,Rosen,051-3193827
6703,Eitan,Katz,058-9953454
6704,Noam,Teller,051-6528835
6705,Paz,Levin,055-4824843
6706,Kobi,Levi,050-2228666
6707,Ziv,Ullman,057-8330592
6708,Tal,Shapira,053-9909616
6709,Shahar,Hershko,054-3896166
6710,Tal,Feldman,056-8735892
6711,Galit,Vardi,057-2077331
6712,Hadasa,Ben-David,058-9830779
6713,Omer,Shapira,053-8553962
6714,Julia,Silver,058-9104718
6715,Daniel,Feldman,058-5867457
6716,Eliyahu,Rosen,058-1830067
6717,Noa,Vardi,051-4354243
6718,Kobi,Miller,055-7724543
6719,Tomer,Frank,059-5546937
6720,Shira,Levi,055-9645532
6721,Dana,Ullman,057-5518767
6722,Orly,Ben-David,056-4234609
6723,Liat,Berkowitz,050-8462069
6724,Ran,Klein,056-3002028
6725,Shmuel,Kaplan,050-3360703
6726,Hila,Dahan,056-7723906
6727,Lior,Cohen,051-8024530
6728,Zohar,Fischer,055-8543348
6729,Galit,Baum,054-6545607
6730,Efrat,Teller,058-7687351
6731,Zohar,Gross,055-9280100
6732,Rivka,Avraham,052-5274259
6733,Batya,Diamond,054-1095980
6734,Yosef,Peretz,056-9787484
6735,Keren,Feldman,058-7961284
6736,Julia,Shapira,054-1964519
6737,Rivka,Biton,056-7419206
6738,Rivka,Horowitz,055-2786964
6739,Ran,Rosenberg,054-6075721
6740,Matan,Biton,058-8924037
6741,Ron,Cohen,052-4384241
6742,Ben,Jacobson,056-9965922
6743,Dana,Levi,058-4915486
6744,Yaron,Green,050-2065738
6745,Keren,Levi,053-7848614
6746,Alon,Mizrachi,059-6004627
6747,Nadav,Goldstein,053-9601587
6748,Yael,Peretz,052-1758701
6749,Adam,Yosef,050-9970343
6750,Eli,Levi,059-5663680
6751,Eliyahu,Schwartz,054-1203272
6752,Ruth,Ben-David,056-2110878
6753,Batya,Oren,057-9170146
6754,Nir,Lieberman,055-3564507
6755,Naomi,Lieberman,051-4518935
6756,Rachel,Rosen,059-5534911
6757,Julia,Cohen,054-6331349
6758,Yitzhak,Frank,053-6938085
6759,Tamar,Ashkenazi,057-6018990
6760,Hadasa,Cohen,059-6400050
6761,Efrat,Rabinowitz,053-5214684
6762,Moshe,Feldman,059-1757615
6763,Nir,Teller,056-1018283
6764,Uri,Weinstein,059-5210656
6765,Nadav,Goldstein,050-4913592
6766,Amit,Fischer,058-3347334
6767,Adam,Jacobson,054-1294645
6768,Ayala,Klein,054-3576390
6769,Yitzhak,Weiss,051-8382285
6770,Inbar,Green,054-9935384
6771,Michal,Frank,055-7128711
6772,Gal,Teller,054-2118934
6773,Hadasa,Diamond,054-9769129
6774,Tal,Klein,050-9403040
6775,Ilana,Ashkenazi,052-6368709
6776,Ilana,Adler,058-5638123
6777,Ari,Miller,056-3670488
6778,Itai,Silver,053-3823861
6779,Dana,Levi,055-7320713
6780,Ohad,Katz,057-8046262
6781,Chana,Stern,058-4519641
6782,Eitan,Engel,053-1041739
6783,Noa,Adler,052-4584224
6784,Amit,Hoffman,051-9885734
6785,Amit,Frank,058-9399559
6786,Ran,Stern,052-7400252
6787,Rachel,Feldman,059-6241357
6788,Hila,Pollak,058-1392646
6789,Hila,Goldstein,053-3240052
6790,Inbar,Yosef,052-4692054
6791,Batya,Friedman,057-9432009
6792,Ruth,Levi,052-3873313
6793,Gil,Green,059-1949825
6794,Yaakov,Weinstein,056-6307613
6795,Nadav,Weinstein,058-8516545
6796,Daniel,Teller,058-5707149
6797,Ayala,Engel,059-6418382
6798,Matan,Biton,057-8058498
6799,Efrat,Gross,055-4397806
6800,Julia,Biton,058-1667591
6801,Keren,Zamir,053-8763973
6802,Hadasa,Biton,055-2087196
6803,Zohar,Hershko,059-1974389
6804,Naomi,Newman,054-7200756
6805,Hadasa,Oren,056-3812671
6806,Maya,Levin,053-9481351
6807,Matan,Levin,058-8437237
6808,Yael,Schwartz,058-1383428
6809,Ran,Levi,057-7687292
6810,Oren,Goldstein,053-7696594
6811,Ari,Rosenberg,051-1467368
6812,Adam,Zamir,051-2673834
6813,Ran,Miller,058-9774395
6814,Noa,Silver,051-9568854
6815,Nir,Levi,057-1118159
6816,Maya,Rosen,059-1614850
6817,Ido,Peretz,057-3213840
6818,Eli,Green,052-3415558
6819,Noa,Levin,059-4874996
6820,Eli,Lieberman,058-8325920
6821,Shahar,Oren,057-1775445
6822,Itai,Weinstein,055-1742202
6823,Hila,Hershko,055-8721573
6824,Hadasa,Pollak,056-9700066
6825,Eli,Klein,055-6944389
6826,Keren,Cohen,057-8419877
6827,Hai,Zamir,051-3865691
6828,Dor,Avraham,055-6524227
6829,Sarah,Rabinowitz,050-6340049
6830,Liora,Ullman,050-6997458
6831,Lior,Silver,051-9804642
6832,Chana,Pollak,059-4735341
6833,Ilana,Lieberman,054-5419244
6834,Yitzhak,Blum,055-9541294
6835,Kayla,Schwartz,051-2280938
6836,Tomer,Biton,054-9110060
6837,Shmuel,Silver,051-3556585
6838,Gil,Silver,055-1825767
6839,Ben,Adler,058-8448573
6840,Gal,Gross,056-9955929
6841,Noam,Zamir,050-8346920
6842,Keren,Pollak,057-1896520
6843,Omer,Weiss,054-5479677
6844,Rivka,Diamond,058-5897647
6845,Matan,Baum,057-5923181
6846,Avraham,Ashkenazi,053-8101098
6847,Dana,Blum,050-2113900
6848,Michal,Schwartz,052-6356931
6849,Chana,Schwartz,057-9489806
6850,Chen,Friedman,055-9358735
6851,Rachel,Engel,052-3471319
6852,Liora,Weiss,051-9540340
6853,Shira,Levin,053-1633270
6854,Nir,Miller,051-6560417
6855,Naomi,Hoffman,054-3746051
6856,Gil,Weiss,052-6034606
6857,Amit,Rosen,055-2157167
6858,Merav,Fischer,054-5151336
6859,Ruth,Diamond,056-1402082
6860,Ayala,Schwartz,054-5892856
6861,Noa,Green,054-7522582
6862,Yonatan,Yosef,051-6794463
6863,Penina,Fischer,058-5755257
6864,Oren,Rabinowitz,057-5491844
6865,Gal,Diamond,051-8414748
6866,Yosef,Feldman,050-3710559
6867,Uri,Biton,058-2577785
6868,Maya,Miller,058-2204692
6869,Paz,Avraham,053-6030679
6870,Ohad,Teller,057-7486138
6871,Daniel,Weinstein,059-5280631
6872,Naomi,Schwartz,057-8545527
6873,Paz,Levi,052-3103442
6874,Kayla,Adler,054-5049416
6875,Ben,Ben-David,050-3542799
6876,Dana,Rabinowitz,055-1496104
6877,Penina,Yosef,059-7450350
6878,Ziv,Friedman,058-4164310
6879,Hila,Rosen,057-8712145
6880,Ido,Oren,056-7970729
6881,Yael,Diamond,051-1025093
6882,Nir,Gross,056-5035093
6883,Ohad,Rosenberg,050-3255315
6884,Lior,Shapira,053-5507448
6885,Liat,Mizrachi,051-4502357
6886,Liora,Diamond,058-4702852
6887,Hila,Hershko,055-1270874
6888,Eitan,Green,057-2210758
6889,Zohar,Goldstein,054-5631823
6890,Maya,Friedman,054-5928570
6891,Avraham,Pollak,052-4544837
6892,Itai,Ben-David,055-2051379
6893,Inbar,Blum,056-7048127
6894,Michal,Blum,052-7323234
6895,Shmuel,Friedman,058-7437922
6896,Itai,Hershko,052-7368799
6897,Dor,Biton,059-6984503
6898,Tamar,Pollak,055-6972940
6899,Ruth,Ashkenazi,052-4065326
6900,Devora,Ullman,057-7302010
6901,Matan,Dahan,054-1754659
6902,Avraham,Schwartz,058-6425355
6903,Yosef,Rosenberg,055-6759199
6904,Eliyahu,Yosef,053-5548071
6905,Paz,Ullman,054-7699648
6906,Chana,Goldstein,052-9949723
6907,Kayla,Weiss,059-1013314
6908,Shahar,Green,053-4916224
6909,Eliyahu,Horowitz,055-5630399
6910,Tamar,Yosef,051-7271178
6911,Chana,Stern,059-4321436
6912,Ran,Fischer,051-2920264
6913,Matan,Vardi,059-8683770
6914,Julia,Jacobson,057-6315276
6915,Dor,Biton,052-1135513
6916,Ron,Cohen,059-6406133
6917,Paz,Berkowitz,057-9313900
6918,Michal,Diamond,051-9620683
6919,Alon,Peretz,058-7274275
6920,Galit,Peretz,050-2676132
6921,Kayla,Green,053-2439050
6922,Tomer,Schwartz,059-2414449
6923,Zohar,Dahan,051-5197166
6924,Gil,Diamond,057-9973473
6925,Yael,Katz,051-1248003
6926,Devora,Levin,051-8652215
6927,Eitan,Mizrachi,059-7801301
6928,Julia,Gross,056-6053168
6929,Lior,Feldman,057-1887163
6930,Yael,Silver,058-1038580
6931,Omer,Diamond,059-4320590
6932,Itai,Yosef,051-7245951
6933,Matan,Rosenberg,053-1205309
6934,Maya,Mizrachi,050-4098520
6935,Alon,Peretz,052-9425559
6936,Michal,Feldman,055-1316533
6937,Zohar,Shapira,052-5836982
6938,Eitan,Avraham,054-3573667
6939,Avraham,Adler,056-9059768
6940,Yaakov,Avraham,055-2264798
6941,Kobi,Gross,059-3376786
6942,Moshe,Avraham,056-8120500
6943,Itai,Schwartz,058-3359707
6944,Lior,Shapira,052-5661974
6945,Yaakov,Mizrachi,055-4894112
6946,Lior,Rosenberg,052-1791742
6947,Leah,Rosen,052-1461898
6948,Eitan,Teller,059-1777742
6949,Noam,Friedman,053-5295403
6950,Kayla,Blum,053-4751841
6951,Penina,Avraham,053-4822267
6952,Yonatan,Hoffman,052-9674209
6953,Tamar,Friedman,053-3656233
6954,Itai,Yosef,059-5264147
6955,Adam,Baum,054-6591117
6956,Lior,Schwartz,054-4115033
6957,Galit,Adler,054-5998755
6958,Liora,Diamond,050-3906864
6959,Matan,Newman,058-8215015
6960,Dana,Klein,054-3917014
6961,Shmuel,Yosef,059-6982910
6962,Itai,Diamond,057-8944908
6963,Itai,Lieberman,059-7048575
6964,Yonatan,Pollak,057-4893209
6965,Rivka,Adler,051-6613796
6966,Yonatan,Rosen,056-7223110
6967,Adam,Miller,051-5488091
6968,Devora,Ashkenazi,056-3645868
6969,Leah,Berkowitz,058-2016341
6970,Hila,Baum,054-2765405
6971,Nadav,Green,055-4677154
6972,Itai,Adler,059-7222167
6973,Tal,Stern,057-5543184
6974,Shira,Diamond,055-4914547
6975,Sarah,Schwartz,058-7840442
6976,Lior,Ashkenazi,059-6688883
6977,Itai,Goldstein,054-4398191
6978,Noa,Hershko,059-3528906
6979,Shahar,Avraham,055-8966175
6980,Oren,Katz,057-8018710
6981,Ben,Zamir,058-4768255
6982,Zohar,Lieberman,053-5808672
6983,Yael,Levin,055-9392152
6984,Dana,Berkowitz,059-1438459
6985,Yael,Avraham,056-3468179
